$ 0.001 adv

Epoch 0 sem 4.93 0.16 0.4371 time 10.21
Epoch 119 sem 0.35 0.93 0.7857 time 5.67
Epoch 120 sem 0.35 0.94 0.7864 time 5.70
Epoch 121 sem 0.35 0.94 0.7879 time 5.69
Epoch 122 sem 0.36 0.94 0.7889 time 5.59
Epoch 123 sem 0.36 0.93 0.7854 time 5.83
Epoch 124 sem 0.35 0.94 0.7850 time 5.25
Epoch 125 sem 0.34 0.94 0.7846 time 5.70
Epoch 126 sem 0.34 0.94 0.7864 time 5.75
Epoch 127 sem 0.34 0.94 0.7829 time 5.72
Epoch 128 sem 0.34 0.94 0.7893 time 5.61
Epoch 129 sem 0.34 0.94 0.7825 time 5.54
Epoch 130 sem 0.33 0.94 0.7832 time 5.63
Epoch 131 sem 0.34 0.94 0.7850 time 5.65
Epoch 132 sem 0.34 0.94 0.7857 time 5.55
Epoch 133 sem 0.34 0.94 0.7854 time 5.73
Epoch 134 sem 0.32 0.95 0.7807 time 5.72
Epoch 135 sem 0.33 0.94 0.7839 time 5.61
Epoch 136 sem 0.33 0.94 0.7839 time 5.64
Epoch 137 sem 0.33 0.94 0.7821 time 5.61
Epoch 138 sem 0.33 0.94 0.7832 time 5.58
Epoch 139 sem 0.33 0.94 0.7871 time 5.78
Epoch 140 sem 0.32 0.94 0.7846 time 5.58
Epoch 141 sem 0.32 0.95 0.7825 time 5.55
Epoch 142 sem 0.32 0.94 0.7843 time 5.86
Epoch 143 sem 0.33 0.94 0.7846 time 5.76
Epoch 144 sem 0.32 0.94 0.7832 time 5.74
Epoch 145 sem 0.31 0.95 0.7843 time 5.49
Epoch 146 sem 0.32 0.95 0.7882 time 5.74
Epoch 147 sem 0.31 0.95 0.7871 time 5.58
Epoch 148 sem 0.32 0.94 0.7832 time 5.52
Epoch 149 sem 0.31 0.95 0.7839 time 5.64
Epoch 150 sem 0.31 0.95 0.7846 time 5.80
Epoch 151 sem 0.32 0.94 0.7871 time 5.46
Epoch 152 sem 0.31 0.95 0.7857 time 5.72
Epoch 153 sem 0.31 0.94 0.7843 time 5.77
Epoch 154 sem 0.31 0.95 0.7854 time 5.69
Epoch 155 sem 0.31 0.95 0.7850 time 5.53
Epoch 156 sem 0.30 0.95 0.7886 time 5.54
Epoch 157 sem 0.31 0.94 0.7843 time 5.68
Epoch 158 sem 0.31 0.95 0.7854 time 5.59
Epoch 159 sem 0.31 0.94 0.7854 time 5.66
Epoch 160 sem 0.30 0.95 0.7879 time 5.71
Epoch 161 sem 0.31 0.94 0.7871 time 5.53
Epoch 162 sem 0.30 0.95 0.7843 time 5.70
Epoch 163 sem 0.31 0.94 0.7839 time 5.60
Epoch 164 sem 0.30 0.95 0.7882 time 5.57
Epoch 165 sem 0.30 0.95 0.7825 time 5.54
Epoch 166 sem 0.30 0.95 0.7857 time 5.72
Epoch 167 sem 0.30 0.95 0.7854 time 5.71
Epoch 168 sem 0.30 0.95 0.7850 time 5.61
Epoch 169 sem 0.29 0.95 0.7854 time 5.60
Epoch 170 sem 0.30 0.95 0.7868 time 5.72
Epoch 171 sem 0.30 0.95 0.7846 time 5.68
Epoch 172 sem 0.30 0.95 0.7850 time 5.45
Epoch 173 sem 0.30 0.95 0.7857 time 5.67
Epoch 174 sem 0.30 0.95 0.7907 time 5.63
Epoch 175 sem 0.30 0.95 0.7793 time 5.65
Epoch 176 sem 0.30 0.94 0.7829 time 5.59
Epoch 177 sem 0.30 0.95 0.7843 time 5.65
Epoch 178 sem 0.29 0.95 0.7829 time 5.53
Epoch 179 sem 0.28 0.95 0.7836 time 5.50
Epoch 180 sem 0.29 0.95 0.7843 time 5.60
Epoch 181 sem 0.28 0.95 0.7875 time 5.65
Epoch 182 sem 0.28 0.95 0.7875 time 5.61
Epoch 183 sem 0.28 0.95 0.7861 time 5.59
Epoch 184 sem 0.29 0.95 0.7850 time 5.60
Epoch 185 sem 0.29 0.95 0.7857 time 5.20
Epoch 186 sem 0.28 0.96 0.7846 time 5.68
Epoch 187 sem 0.28 0.95 0.7861 time 5.58
Epoch 188 sem 0.28 0.95 0.7882 time 5.77
Epoch 189 sem 0.28 0.95 0.7854 time 5.59
Epoch 190 sem 0.29 0.95 0.7814 time 5.72
Epoch 191 sem 0.27 0.96 0.7836 time 5.84
Epoch 192 sem 0.28 0.96 0.7821 time 5.51
Epoch 193 sem 0.28 0.95 0.7829 time 5.85
Epoch 194 sem 0.27 0.96 0.7843 time 5.61
Epoch 195 sem 0.27 0.96 0.7846 time 5.67
Epoch 196 sem 0.28 0.95 0.7796 time 5.75
Epoch 197 sem 0.27 0.95 0.7839 time 5.62
Epoch 198 sem 0.28 0.95 0.7843 time 5.90
Epoch 199 sem 0.27 0.96 0.7829 time 5.41
Done training, best_epoch: 69, best_acc: 0.7961
duration: 0.32 hours

<<< (2*9+1)-WAY EVALUATION (USING DIRECTIONALITY)>>>:

Confusion matrix:
        C-E1 C-E2 C-W1 C-W2 C-C1 C-C2 E-D1 E-D2 E-O1 E-O2 I-A1 I-A2 M-C1 M-C2 M-T1 M-T2 P-P1 P-P2  _O_ <-- classified as
      +-----------------------------------------------------------------------------------------------+ -SUM- skip ACTUAL
 C-E1 | 126    2    0    0    0    1    0    0    0    0    0    0    0    0    1    0    0    0    4 |  134    0  134
 C-E2 |   1  176    0    0    0    0    0    0    9    0    0    1    0    0    0    0    2    0    5 |  194    0  194
 C-W1 |   0    0  130    9    3    1    0    0    0    0    1    0    3    5    1    0    0    1    8 |  162    0  162
 C-W2 |   0    0    3  116    0    1    3    0    1    0    0    6    0    5    2    0    0    2   11 |  150    0  150
 C-C1 |   0    0    0    0  141    2    7    0    0    0    0    0    0    0    0    0    0    0    3 |  153    0  153
 C-C2 |   0    0    0    3    0   30    0    0    0    1    0    0    0    1    0    0    0    0    4 |   39    0   39
 E-D1 |   0    0    1    0    9    0  268    0    1    0    0    1    0    0    1    0    0    0   10 |  291    0  291
 E-D2 |   0    0    0    0    0    1    0    0    0    0    0    0    0    0    0    0    0    0    0 |    1    0    1
 E-O1 |   0    3    2    0    1    0    2    0  196    0    0    1    0    0    1    0    1    0    4 |  211    0  211
 E-O2 |   1    0    0    0    0    0    0    0    0   40    0    2    0    0    0    0    0    3    1 |   47    0   47
 I-A1 |   0    0    0    0    0    0    0    0    0    0   12    1    0    0    0    0    1    0    8 |   22    0   22
 I-A2 |   0    0    0    5    0    0    2    0    1    0    0  103    0    0    2    0    0    3   18 |  134    0  134
 M-C1 |   0    0    1    0    0    0    1    0    2    0    0    1   24    0    0    1    0    0    2 |   32    0   32
 M-C2 |   0    0    1    5    0    0    0    0    0    0    0    0    0  189    0    0    0    0    6 |  201    0  201
 M-T1 |   0    0    0    1    0    0    1    0    2    0    0    0    0    1  201    0    0    0    4 |  210    0  210
 M-T2 |   0    0    0    0    0    0    0    0    1    0    0    0    0    0    3   39    0    1    7 |   51    0   51
 P-P1 |   0    4    1    0    0    0    0    0    7    0    1    0    0    0    1    0   90    1    3 |  108    0  108
 P-P2 |   0    0    1    2    0    1    1    0    1    0    0    7    0    0    1    1    0   99    9 |  123    0  123
  _O_ |   7    9   17   17   22    2   30    0   32    6    2   17    8   33   33    9   14   10  186 |  454    0  454
      +-----------------------------------------------------------------------------------------------+
 -SUM-  135  194  157  158  176   39  315    0  253   47   16  140   35  234  247   50  108  120  293   2717    0 2717

Coverage = 2717/2717 = 100.00%
Accuracy (calculated for the above confusion matrix) = 2166/2717 = 79.72%
Accuracy (considering all skipped examples as Wrong) = 2166/2717 = 79.72%
Accuracy (considering all skipped examples as Other) = 2166/2717 = 79.72%

Results for the individual relations:
      Cause-Effect(e1,e2) :    P =  126/ 135 =  93.33%     R =  126/ 134 =  94.03%     F1 =  93.68%
      Cause-Effect(e2,e1) :    P =  176/ 194 =  90.72%     R =  176/ 194 =  90.72%     F1 =  90.72%
   Component-Whole(e1,e2) :    P =  130/ 157 =  82.80%     R =  130/ 162 =  80.25%     F1 =  81.50%
   Component-Whole(e2,e1) :    P =  116/ 158 =  73.42%     R =  116/ 150 =  77.33%     F1 =  75.32%
 Content-Container(e1,e2) :    P =  141/ 176 =  80.11%     R =  141/ 153 =  92.16%     F1 =  85.71%
 Content-Container(e2,e1) :    P =   30/  39 =  76.92%     R =   30/  39 =  76.92%     F1 =  76.92%
Entity-Destination(e1,e2) :    P =  268/ 315 =  85.08%     R =  268/ 291 =  92.10%     F1 =  88.45%
Entity-Destination(e2,e1) :    P =    0/   0 =   0.00%     R =    0/   1 =   0.00%     F1 =   0.00%
     Entity-Origin(e1,e2) :    P =  196/ 253 =  77.47%     R =  196/ 211 =  92.89%     F1 =  84.48%
     Entity-Origin(e2,e1) :    P =   40/  47 =  85.11%     R =   40/  47 =  85.11%     F1 =  85.11%
 Instrument-Agency(e1,e2) :    P =   12/  16 =  75.00%     R =   12/  22 =  54.55%     F1 =  63.16%
 Instrument-Agency(e2,e1) :    P =  103/ 140 =  73.57%     R =  103/ 134 =  76.87%     F1 =  75.18%
 Member-Collection(e1,e2) :    P =   24/  35 =  68.57%     R =   24/  32 =  75.00%     F1 =  71.64%
 Member-Collection(e2,e1) :    P =  189/ 234 =  80.77%     R =  189/ 201 =  94.03%     F1 =  86.90%
     Message-Topic(e1,e2) :    P =  201/ 247 =  81.38%     R =  201/ 210 =  95.71%     F1 =  87.96%
     Message-Topic(e2,e1) :    P =   39/  50 =  78.00%     R =   39/  51 =  76.47%     F1 =  77.23%
  Product-Producer(e1,e2) :    P =   90/ 108 =  83.33%     R =   90/ 108 =  83.33%     F1 =  83.33%
  Product-Producer(e2,e1) :    P =   99/ 120 =  82.50%     R =   99/ 123 =  80.49%     F1 =  81.48%
                   _Other :    P =  186/ 293 =  63.48%     R =  186/ 454 =  40.97%     F1 =  49.80%

Micro-averaged result (excluding Other):
P = 1980/2424 =  81.68%     R = 1980/2263 =  87.49%     F1 =  84.49%

MACRO-averaged result (excluding Other):
P =  76.01%	R =  78.78%	F1 =  77.16%



<<< (9+1)-WAY EVALUATION IGNORING DIRECTIONALITY >>>:

Confusion matrix:
         C-E  C-W  C-C  E-D  E-O  I-A  M-C  M-T  P-P  _O_ <-- classified as
      +--------------------------------------------------+ -SUM- skip ACTUAL
  C-E | 305    0    1    0    9    1    0    1    2    9 |  328    0  328
  C-W |   0  258    5    3    1    7   13    3    3   19 |  312    0  312
  C-C |   0    3  173    7    1    0    1    0    0    7 |  192    0  192
  E-D |   0    1   10  268    1    1    0    1    0   10 |  292    0  292
  E-O |   4    2    1    2  236    3    0    1    4    5 |  258    0  258
  I-A |   0    5    0    2    1  116    0    2    4   26 |  156    0  156
  M-C |   0    7    0    1    2    1  213    1    0    8 |  233    0  233
  M-T |   0    1    0    1    3    0    1  243    1   11 |  261    0  261
  P-P |   4    4    1    1    8    8    0    3  190   12 |  231    0  231
  _O_ |  16   34   24   30   38   19   41   42   24  186 |  454    0  454
      +--------------------------------------------------+
 -SUM-  329  315  215  315  300  156  269  297  228  293   2717    0 2717

Coverage = 2717/2717 = 100.00%
Accuracy (calculated for the above confusion matrix) = 2188/2717 = 80.53%
Accuracy (considering all skipped examples as Wrong) = 2188/2717 = 80.53%
Accuracy (considering all skipped examples as Other) = 2188/2717 = 80.53%

Results for the individual relations:
             Cause-Effect :    P =  305/ 329 =  92.71%     R =  305/ 328 =  92.99%     F1 =  92.85%
          Component-Whole :    P =  258/ 315 =  81.90%     R =  258/ 312 =  82.69%     F1 =  82.30%
        Content-Container :    P =  173/ 215 =  80.47%     R =  173/ 192 =  90.10%     F1 =  85.01%
       Entity-Destination :    P =  268/ 315 =  85.08%     R =  268/ 292 =  91.78%     F1 =  88.30%
            Entity-Origin :    P =  236/ 300 =  78.67%     R =  236/ 258 =  91.47%     F1 =  84.59%
        Instrument-Agency :    P =  116/ 156 =  74.36%     R =  116/ 156 =  74.36%     F1 =  74.36%
        Member-Collection :    P =  213/ 269 =  79.18%     R =  213/ 233 =  91.42%     F1 =  84.86%
            Message-Topic :    P =  243/ 297 =  81.82%     R =  243/ 261 =  93.10%     F1 =  87.10%
         Product-Producer :    P =  190/ 228 =  83.33%     R =  190/ 231 =  82.25%     F1 =  82.79%
                   _Other :    P =  186/ 293 =  63.48%     R =  186/ 454 =  40.97%     F1 =  49.80%

Micro-averaged result (excluding Other):
P = 2002/2424 =  82.59%     R = 2002/2263 =  88.47%     F1 =  85.43%

MACRO-averaged result (excluding Other):
P =  81.95%	R =  87.80%	F1 =  84.68%



<<< (9+1)-WAY EVALUATION TAKING DIRECTIONALITY INTO ACCOUNT -- OFFICIAL >>>:

Confusion matrix:
         C-E  C-W  C-C  E-D  E-O  I-A  M-C  M-T  P-P  _O_ <-- classified as
      +--------------------------------------------------+ -SUM- xDIRx skip  ACTUAL
  C-E | 302    0    1    0    9    1    0    1    2    9 |  325     3     0    328
  C-W |   0  246    5    3    1    7   13    3    3   19 |  300    12     0    312
  C-C |   0    3  171    7    1    0    1    0    0    7 |  190     2     0    192
  E-D |   0    1   10  268    1    1    0    1    0   10 |  292     0     0    292
  E-O |   4    2    1    2  236    3    0    1    4    5 |  258     0     0    258
  I-A |   0    5    0    2    1  115    0    2    4   26 |  155     1     0    156
  M-C |   0    7    0    1    2    1  213    1    0    8 |  233     0     0    233
  M-T |   0    1    0    1    3    0    1  240    1   11 |  258     3     0    261
  P-P |   4    4    1    1    8    8    0    3  189   12 |  230     1     0    231
  _O_ |  16   34   24   30   38   19   41   42   24  186 |  454     0     0    454
      +--------------------------------------------------+
 -SUM-  326  303  213  315  300  155  269  294  227  293   2695    22     0   2717

Coverage = 2717/2717 = 100.00%
Accuracy (calculated for the above confusion matrix) = 2166/2717 = 79.72%
Accuracy (considering all skipped examples as Wrong) = 2166/2717 = 79.72%
Accuracy (considering all skipped examples as Other) = 2166/2717 = 79.72%

Results for the individual relations:
             Cause-Effect :    P =  302/( 326 +   3) =  91.79%     R =  302/ 328 =  92.07%     F1 =  91.93%
          Component-Whole :    P =  246/( 303 +  12) =  78.10%     R =  246/ 312 =  78.85%     F1 =  78.47%
        Content-Container :    P =  171/( 213 +   2) =  79.53%     R =  171/ 192 =  89.06%     F1 =  84.03%
       Entity-Destination :    P =  268/( 315 +   0) =  85.08%     R =  268/ 292 =  91.78%     F1 =  88.30%
            Entity-Origin :    P =  236/( 300 +   0) =  78.67%     R =  236/ 258 =  91.47%     F1 =  84.59%
        Instrument-Agency :    P =  115/( 155 +   1) =  73.72%     R =  115/ 156 =  73.72%     F1 =  73.72%
        Member-Collection :    P =  213/( 269 +   0) =  79.18%     R =  213/ 233 =  91.42%     F1 =  84.86%
            Message-Topic :    P =  240/( 294 +   3) =  80.81%     R =  240/ 261 =  91.95%     F1 =  86.02%
         Product-Producer :    P =  189/( 227 +   1) =  82.89%     R =  189/ 231 =  81.82%     F1 =  82.35%
                   _Other :    P =  186/( 293 +   0) =  63.48%     R =  186/ 454 =  40.97%     F1 =  49.80%

Micro-averaged result (excluding Other):
P = 1980/2424 =  81.68%     R = 1980/2263 =  87.49%     F1 =  84.49%

MACRO-averaged result (excluding Other):
P =  81.09%	R =  86.90%	F1 =  83.81%



<<< The official score is (9+1)-way evaluation with directionality taken 
into account: macro-averaged F1 = 83.81% >>>
